,date,state,fips,cases,deaths
22669,2021-04-18,Virginia,51,646133,10581
22724,2021-04-19,Virginia,51,647111,10595
22779,2021-04-20,Virginia,51,648347,10625
22834,2021-04-21,Virginia,51,649608,10640
22889,2021-04-22,Virginia,51,650981,10653
22944,2021-04-23,Virginia,51,652321,10666
22999,2021-04-24,Virginia,51,653326,10675
23054,2021-04-25,Virginia,51,654210,10691
23109,2021-04-26,Virginia,51,654929,10706
23164,2021-04-27,Virginia,51,656051,10724
23219,2021-04-28,Virginia,51,657160,10736
23274,2021-04-29,Virginia,51,658341,10751
23329,2021-04-30,Virginia,51,659590,10770
23384,2021-05-01,Virginia,51,660553,10777
23439,2021-05-02,Virginia,51,661314,10791
23494,2021-05-03,Virginia,51,661925,10807
23549,2021-05-04,Virginia,51,662696,10823
23604,2021-05-05,Virginia,51,663538,10844
23659,2021-05-06,Virginia,51,664394,10861
23714,2021-05-07,Virginia,51,665332,10874
23769,2021-05-08,Virginia,51,666111,10885
23824,2021-05-09,Virginia,51,666650,10895
23879,2021-05-10,Virginia,51,666986,10902
23934,2021-05-11,Virginia,51,667586,10919
23989,2021-05-12,Virginia,51,668147,10934
24044,2021-05-13,Virginia,51,668726,10961
24099,2021-05-14,Virginia,51,669219,10991
24154,2021-05-15,Virginia,51,669918,11008
24209,2021-05-16,Virginia,51,670192,11018
24264,2021-05-17,Virginia,51,670465,11029
24319,2021-05-18,Virginia,51,670854,11042
24374,2021-05-19,Virginia,51,671325,11048
24429,2021-05-20,Virginia,51,671916,11068
24484,2021-05-21,Virginia,51,672312,11074
24539,2021-05-22,Virginia,51,672793,11097
24594,2021-05-23,Virginia,51,673029,11106
24649,2021-05-24,Virginia,51,673105,11116
24704,2021-05-25,Virginia,51,673759,11137
24759,2021-05-26,Virginia,51,674082,11143
24814,2021-05-27,Virginia,51,674439,11152
24869,2021-05-28,Virginia,51,674843,11156
24924,2021-05-29,Virginia,51,675165,11160
24979,2021-05-30,Virginia,51,675392,11173
25034,2021-05-31,Virginia,51,675538,11186
25089,2021-06-01,Virginia,51,675597,11194
25144,2021-06-02,Virginia,51,675783,11206
25199,2021-06-03,Virginia,51,676041,11216
25254,2021-06-04,Virginia,51,676300,11222
25309,2021-06-05,Virginia,51,676586,11229
25364,2021-06-06,Virginia,51,676741,11236
25419,2021-06-07,Virginia,51,676831,11245
25474,2021-06-08,Virginia,51,677013,11253
25529,2021-06-09,Virginia,51,677210,11260
25584,2021-06-10,Virginia,51,677425,11270
25639,2021-06-11,Virginia,51,677530,11283
25694,2021-06-12,Virginia,51,677671,11293
25749,2021-06-13,Virginia,51,677744,11307
25804,2021-06-14,Virginia,51,677812,11318
25859,2021-06-15,Virginia,51,677949,11328
25914,2021-06-16,Virginia,51,678226,11330
25969,2021-06-17,Virginia,51,678392,11336
26024,2021-06-18,Virginia,51,678506,11342
26079,2021-06-19,Virginia,51,678595,11343
26134,2021-06-20,Virginia,51,678649,11351
26189,2021-06-21,Virginia,51,678765,11360
26244,2021-06-22,Virginia,51,678909,11367
26299,2021-06-23,Virginia,51,679137,11368
26354,2021-06-24,Virginia,51,679330,11378
26409,2021-06-25,Virginia,51,679472,11389
26464,2021-06-26,Virginia,51,679680,11392
26519,2021-06-27,Virginia,51,679828,11396
26574,2021-06-28,Virginia,51,679917,11402
26629,2021-06-29,Virginia,51,680065,11412
26684,2021-06-30,Virginia,51,680340,11415
26739,2021-07-01,Virginia,51,680564,11419
26794,2021-07-02,Virginia,51,680744,11423
26849,2021-07-03,Virginia,51,680904,11423
26904,2021-07-04,Virginia,51,681072,11427
26959,2021-07-05,Virginia,51,681194,11431
27014,2021-07-06,Virginia,51,681326,11434
27069,2021-07-07,Virginia,51,681599,11436
27124,2021-07-08,Virginia,51,681890,11441
27179,2021-07-09,Virginia,51,682147,11448
27234,2021-07-10,Virginia,51,682433,11450
27289,2021-07-11,Virginia,51,682673,11450
27344,2021-07-12,Virginia,51,682856,11450
27399,2021-07-13,Virginia,51,683202,11459
27454,2021-07-14,Virginia,51,683614,11467
27509,2021-07-15,Virginia,51,684054,11471
27564,2021-07-16,Virginia,51,684499,11477
27619,2021-07-17,Virginia,51,684499,11477
27674,2021-07-18,Virginia,51,684499,11477
27729,2021-07-19,Virginia,51,685485,11483
27784,2021-07-20,Virginia,51,686206,11487
27839,2021-07-21,Virginia,51,686884,11491
27894,2021-07-22,Virginia,51,687550,11493
27949,2021-07-23,Virginia,51,688300,11500
28004,2021-07-24,Virginia,51,688300,11500
28059,2021-07-25,Virginia,51,688300,11500
28114,2021-07-26,Virginia,51,690183,11506
28169,2021-07-27,Virginia,51,691018,11515
28224,2021-07-28,Virginia,51,692105,11522
28279,2021-07-29,Virginia,51,693206,11525
28334,2021-07-30,Virginia,51,694384,11532
28389,2021-07-31,Virginia,51,694384,11532
28444,2021-08-01,Virginia,51,694384,11532
28499,2021-08-02,Virginia,51,697939,11534
28554,2021-08-03,Virginia,51,699342,11536
28609,2021-08-04,Virginia,51,701059,11541
28664,2021-08-05,Virginia,51,702819,11546
28719,2021-08-06,Virginia,51,704664,11558
28774,2021-08-07,Virginia,51,704664,11558
28829,2021-08-08,Virginia,51,704664,11558
28884,2021-08-09,Virginia,51,709319,11571
28939,2021-08-10,Virginia,51,711078,11578
28994,2021-08-11,Virginia,51,713195,11581
29049,2021-08-12,Virginia,51,715556,11583
29104,2021-08-13,Virginia,51,717826,11599
29159,2021-08-14,Virginia,51,717826,11599
29214,2021-08-15,Virginia,51,717826,11599
29269,2021-08-16,Virginia,51,723727,11618
29324,2021-08-17,Virginia,51,725971,11625
29379,2021-08-18,Virginia,51,728523,11632
29434,2021-08-19,Virginia,51,731287,11638
29489,2021-08-20,Virginia,51,734079,11647
29544,2021-08-21,Virginia,51,734079,11647
29599,2021-08-22,Virginia,51,734079,11647
29654,2021-08-23,Virginia,51,741160,11675
29709,2021-08-24,Virginia,51,744187,11693
29764,2021-08-25,Virginia,51,747641,11715
29819,2021-08-26,Virginia,51,751133,11730
29874,2021-08-27,Virginia,51,754652,11769
29929,2021-08-28,Virginia,51,754652,11769
29984,2021-08-29,Virginia,51,754652,11769
30039,2021-08-30,Virginia,51,762948,11810
30094,2021-08-31,Virginia,51,766435,11842
30149,2021-09-01,Virginia,51,769842,11861
30204,2021-09-02,Virginia,51,774097,11879
30259,2021-09-03,Virginia,51,778167,11899
30314,2021-09-04,Virginia,51,778167,11899
30369,2021-09-05,Virginia,51,778167,11899
30424,2021-09-06,Virginia,51,786910,11929
30479,2021-09-07,Virginia,51,788917,11947
30534,2021-09-08,Virginia,51,793396,11977
30589,2021-09-09,Virginia,51,797348,12010
30644,2021-09-10,Virginia,51,801827,12036
30699,2021-09-11,Virginia,51,801827,12036
30754,2021-09-12,Virginia,51,801827,12036
30809,2021-09-13,Virginia,51,811079,12089
30864,2021-09-14,Virginia,51,814738,12118
30919,2021-09-15,Virginia,51,818804,12170
30974,2021-09-16,Virginia,51,822985,12207
31029,2021-09-17,Virginia,51,827197,12242
31084,2021-09-18,Virginia,51,827197,12242
31139,2021-09-19,Virginia,51,827197,12242
31194,2021-09-20,Virginia,51,836140,12312
31249,2021-09-21,Virginia,51,839475,12364
31305,2021-09-22,Virginia,51,843212,12409
31361,2021-09-23,Virginia,51,846979,12463
31417,2021-09-24,Virginia,51,849865,12511
31473,2021-09-25,Virginia,51,849865,12511
31529,2021-09-26,Virginia,51,849865,12511
31585,2021-09-27,Virginia,51,857852,12592
31641,2021-09-28,Virginia,51,860493,12647
31697,2021-09-29,Virginia,51,863644,12696
31753,2021-09-30,Virginia,51,866776,12750
31809,2021-10-01,Virginia,51,869328,12806
31865,2021-10-02,Virginia,51,869328,12806
31921,2021-10-03,Virginia,51,869328,12806
31977,2021-10-04,Virginia,51,877090,12908
32033,2021-10-05,Virginia,51,878518,12955
32089,2021-10-06,Virginia,51,882437,12999
32145,2021-10-07,Virginia,51,885323,13031
32201,2021-10-08,Virginia,51,888159,13075
32257,2021-10-09,Virginia,51,888159,13075
32313,2021-10-10,Virginia,51,888159,13075
32369,2021-10-11,Virginia,51,893607,13175
32425,2021-10-12,Virginia,51,895619,13219
32481,2021-10-13,Virginia,51,897978,13285
32537,2021-10-14,Virginia,51,900581,13345
32593,2021-10-15,Virginia,51,902938,13391
32649,2021-10-16,Virginia,51,902938,13391
32705,2021-10-17,Virginia,51,902938,13391
32761,2021-10-18,Virginia,51,907882,13486
32817,2021-10-19,Virginia,51,909499,13538
32873,2021-10-20,Virginia,51,911321,13585
32929,2021-10-21,Virginia,51,913100,13624
32985,2021-10-22,Virginia,51,914755,13668
33041,2021-10-23,Virginia,51,914755,13668
33097,2021-10-24,Virginia,51,914755,13668
33153,2021-10-25,Virginia,51,918700,13745
33209,2021-10-26,Virginia,51,919999,13793
33265,2021-10-27,Virginia,51,921630,13827
33321,2021-10-28,Virginia,51,923125,13870
33377,2021-10-29,Virginia,51,924771,13907
33433,2021-10-30,Virginia,51,924771,13907
33489,2021-10-31,Virginia,51,924771,13907
33545,2021-11-01,Virginia,51,927999,13984
33601,2021-11-02,Virginia,51,929244,14020
33657,2021-11-03,Virginia,51,930679,14052
33713,2021-11-04,Virginia,51,932173,14089
33769,2021-11-05,Virginia,51,933542,14125
33825,2021-11-06,Virginia,51,933542,14125
33881,2021-11-07,Virginia,51,933542,14125
33937,2021-11-08,Virginia,51,936928,14190
33993,2021-11-09,Virginia,51,938376,14225
34049,2021-11-10,Virginia,51,939783,14261
34105,2021-11-11,Virginia,51,941371,14294
34161,2021-11-12,Virginia,51,942837,14321
34217,2021-11-13,Virginia,51,942837,14321
34273,2021-11-14,Virginia,51,942837,14321
34329,2021-11-15,Virginia,51,946061,14392
34385,2021-11-16,Virginia,51,947271,14422
34441,2021-11-17,Virginia,51,949803,14443
34497,2021-11-18,Virginia,51,951698,14469
34553,2021-11-19,Virginia,51,953460,14492
34609,2021-11-20,Virginia,51,953460,14492
34665,2021-11-21,Virginia,51,953460,14492
34721,2021-11-22,Virginia,51,957570,14548
34777,2021-11-23,Virginia,51,959156,14573
34833,2021-11-24,Virginia,51,960691,14597
34889,2021-11-25,Virginia,51,962472,14616
34945,2021-11-26,Virginia,51,963739,14635
35001,2021-11-27,Virginia,51,963739,14635
35057,2021-11-28,Virginia,51,963739,14635
35113,2021-11-29,Virginia,51,967209,14684
35169,2021-11-30,Virginia,51,969116,14710
35225,2021-12-01,Virginia,51,971529,14730
35281,2021-12-02,Virginia,51,974001,14741
35337,2021-12-03,Virginia,51,976599,14753
35393,2021-12-04,Virginia,51,976599,14753
35449,2021-12-05,Virginia,51,976599,14753
35505,2021-12-06,Virginia,51,983055,14771
35561,2021-12-07,Virginia,51,985297,14798
35617,2021-12-08,Virginia,51,988147,14838
35673,2021-12-09,Virginia,51,991221,14868
35729,2021-12-10,Virginia,51,994069,14895
35785,2021-12-11,Virginia,51,994069,14895
35841,2021-12-12,Virginia,51,994069,14895
35897,2021-12-13,Virginia,51,1000694,14957
35953,2021-12-14,Virginia,51,1003110,14992
36009,2021-12-15,Virginia,51,1006245,15025
36065,2021-12-16,Virginia,51,1009933,15055
36121,2021-12-17,Virginia,51,1013390,15083
36177,2021-12-18,Virginia,51,1013390,15083
36233,2021-12-19,Virginia,51,1013390,15083
36289,2021-12-20,Virginia,51,1023698,15136
36345,2021-12-21,Virginia,51,1028135,15174
36401,2021-12-22,Virginia,51,1034107,15224
36457,2021-12-23,Virginia,51,1040580,15257
36513,2021-12-24,Virginia,51,1049336,15294
36569,2021-12-25,Virginia,51,1049336,15294
36625,2021-12-26,Virginia,51,1049336,15294
36681,2021-12-27,Virginia,51,1067849,15319
36737,2021-12-28,Virginia,51,1075288,15504
36793,2021-12-29,Virginia,51,1087400,15541
36849,2021-12-30,Virginia,51,1100900,15565
36905,2021-12-31,Virginia,51,1118518,15587
36961,2022-01-01,Virginia,51,1118518,15587
37017,2022-01-02,Virginia,51,1118518,15587
37073,2022-01-03,Virginia,51,1160703,15615
37129,2022-01-04,Virginia,51,1176159,15622
37185,2022-01-05,Virginia,51,1186887,15631
37241,2022-01-06,Virginia,51,1202727,15642
37297,2022-01-07,Virginia,51,1221036,15651
37353,2022-01-08,Virginia,51,1221036,15651
37409,2022-01-09,Virginia,51,1221036,15651
37465,2022-01-10,Virginia,51,1278739,15671
37521,2022-01-11,Virginia,51,1295420,15715
37577,2022-01-12,Virginia,51,1315256,15750
37633,2022-01-13,Virginia,51,1334198,15785
37689,2022-01-14,Virginia,51,1351417,15803
37745,2022-01-15,Virginia,51,1351417,15803
37801,2022-01-16,Virginia,51,1351417,15803
37857,2022-01-17,Virginia,51,1397155,15814
37913,2022-01-18,Virginia,51,1407403,15822
37969,2022-01-19,Virginia,51,1419883,15835
38025,2022-01-20,Virginia,51,1434686,15853
38081,2022-01-21,Virginia,51,1451713,15853
38137,2022-01-22,Virginia,51,1451713,15853
38193,2022-01-23,Virginia,51,1451713,15853
38249,2022-01-24,Virginia,51,1481294,15948
38305,2022-01-25,Virginia,51,1491993,16002
38361,2022-01-26,Virginia,51,1503119,16052
38417,2022-01-27,Virginia,51,1514862,16088
38473,2022-01-28,Virginia,51,1525603,16127
38529,2022-01-29,Virginia,51,1525603,16127
38585,2022-01-30,Virginia,51,1525603,16127
38641,2022-01-31,Virginia,51,1545650,16217
38697,2022-02-01,Virginia,51,1551705,16252
38753,2022-02-02,Virginia,51,1558383,16412
38809,2022-02-03,Virginia,51,1565522,16548
38865,2022-02-04,Virginia,51,1572022,16703
38921,2022-02-05,Virginia,51,1572022,16703
38977,2022-02-06,Virginia,51,1572022,16703
39033,2022-02-07,Virginia,51,1584248,17107
39089,2022-02-08,Virginia,51,1588937,17227
39145,2022-02-09,Virginia,51,1593675,17305
39201,2022-02-10,Virginia,51,1598402,17393
39257,2022-02-11,Virginia,51,1602677,17482
39313,2022-02-12,Virginia,51,1602677,17482
39369,2022-02-13,Virginia,51,1602677,17482
39425,2022-02-14,Virginia,51,1610726,17697
39481,2022-02-15,Virginia,51,1613719,17779
39537,2022-02-16,Virginia,51,1616749,17878
39593,2022-02-17,Virginia,51,1619839,17947
39649,2022-02-18,Virginia,51,1622685,18016
39705,2022-02-19,Virginia,51,1622685,18016
39761,2022-02-20,Virginia,51,1622685,18016
39817,2022-02-21,Virginia,51,1628623,18145
39873,2022-02-22,Virginia,51,1630796,18230
