,Unnamed: 0_x,date,state,fips,cases,deaths,WoW_%_cases,Unnamed: 0_x,n_vaccinated_people,n_at_least_one_dose,percent_at_least_one_dose,n_fully_vaccinated,Series_Complete_Pop_Pct,code,Unnamed: 0_y,population,unvaxxed,WoW_%_vax,date_minus_n,Unnamed: 0_y,2020 Election Winner,dem_percent,rep_percent,winning_share,State Code,SVI,SVI Bucket,Population Vax Level,winning_share_rd,rep_percent_rd,dem_percent_rd
1469,29334,2021-08-18,Colorado,8,598755,7213,0.015220981454038638,5166,6628377,3579439,62.2,3208698,55.7,CO,287,5189458.0,1961615.124,0.020725388601036208,2021-08-18,17,Democrat,55.40%,41.90%,55.40%,CO,0.3290175969171012,Very Low to Low,Roughly 60.0%,55.0,40.0,55.0
1470,29389,2021-08-19,Colorado,8,600031,7217,0.015375373342696867,5087,6641062,3585714,62.3,3214152,55.8,CO,287,5189458.0,1956425.666,0.02077922077922083,2021-08-19,17,Democrat,55.40%,41.90%,55.40%,CO,0.3290175969171012,Very Low to Low,Roughly 60.0%,55.0,40.0,55.0
1471,29444,2021-08-20,Colorado,8,601759,7229,0.015172960616770557,5051,6653453,3591976,62.4,3219253,55.9,CO,287,5189458.0,1951236.208,0.018276762402088774,2021-08-20,17,Democrat,55.40%,41.90%,55.40%,CO,0.3290175969171012,Very Low to Low,Roughly 60.0%,55.0,40.0,55.0
1472,29499,2021-08-21,Colorado,8,602238,7231,0.015981038016752002,4974,6667599,3598564,62.5,3225691,56.0,CO,287,5189458.0,1946046.75,0.018324607329842934,2021-08-21,17,Democrat,55.40%,41.90%,55.40%,CO,0.3290175969171012,Very Low to Low,Roughly 60.0%,55.0,40.0,55.0
1473,29554,2021-08-22,Colorado,8,603220,7234,0.016608664144329377,4899,6681456,3604686,62.6,3231807,56.1,CO,287,5189458.0,1940857.292,0.01837270341207361,2021-08-22,17,Democrat,55.40%,41.90%,55.40%,CO,0.3290175969171012,Very Low to Low,Roughly 60.0%,55.0,40.0,55.0
1474,29609,2021-08-23,Colorado,8,606517,7246,0.018577390398938628,4858,6687935,3607558,62.6,3234958,56.2,CO,287,5189458.0,1940857.292,0.015789473684210596,2021-08-23,17,Democrat,55.40%,41.90%,55.40%,CO,0.3290175969171012,Very Low to Low,Roughly 60.0%,55.0,40.0,55.0
1475,29664,2021-08-24,Colorado,8,607502,7249,0.017731078640617303,4781,6696702,3611638,62.7,3239024,56.2,CO,287,5189458.0,1935667.834,0.01842105263157895,2021-08-24,17,Democrat,55.40%,41.90%,55.40%,CO,0.3290175969171012,Very Low to Low,Roughly 60.0%,55.0,40.0,55.0
1476,29719,2021-08-25,Colorado,8,609125,7256,0.017319270820285424,4691,6709797,3617659,62.8,3245077,56.4,CO,287,5189458.0,1930478.376,0.01587301587301594,2021-08-25,17,Democrat,55.40%,41.90%,55.40%,CO,0.3290175969171012,Very Low to Low,Roughly 60.0%,55.0,40.0,55.0
1477,29774,2021-08-26,Colorado,8,611360,7265,0.018880691164289844,4648,6723144,3623747,62.9,3251094,56.5,CO,287,5189458.0,1925288.918,0.015915119363395177,2021-08-26,17,Democrat,55.40%,41.90%,55.40%,CO,0.3290175969171012,Very Low to Low,Roughly 60.0%,55.0,40.0,55.0
1478,29829,2021-08-27,Colorado,8,612786,7280,0.0183246116800912,4593,6736342,3629716,63.0,3256973,56.6,CO,287,5189458.0,1920099.46,0.015957446808510706,2021-08-27,17,Democrat,55.40%,41.90%,55.40%,CO,0.3290175969171012,Very Low to Low,Roughly 60.0%,55.0,40.0,55.0
1479,29884,2021-08-28,Colorado,8,613903,7288,0.019369418734785915,4482,6751810,3636131,63.1,3263934,56.7,CO,287,5189458.0,1914910.0019999999,0.01600000000000007,2021-08-28,17,Democrat,55.40%,41.90%,55.40%,CO,0.3290175969171012,Very Low to Low,Roughly 60.0%,55.0,40.0,55.0
1480,29939,2021-08-29,Colorado,8,613903,7288,0.017709956566426842,4422,6769571,3642054,63.2,3270331,56.8,CO,287,5189458.0,1909720.544,0.016042780748663055,2021-08-29,17,Democrat,55.40%,41.90%,55.40%,CO,0.3290175969171012,Very Low to Low,Roughly 60.0%,55.0,40.0,55.0
1481,29994,2021-08-30,Colorado,8,616979,7307,0.01724931040679816,4357,6780979,3645166,63.3,3273798,56.8,CO,287,5189458.0,1904531.086,0.018716577540106957,2021-08-30,17,Democrat,55.40%,41.90%,55.40%,CO,0.3290175969171012,Very Low to Low,Roughly 60.0%,55.0,40.0,55.0
1482,30049,2021-08-31,Colorado,8,619083,7319,0.019063311725722714,4284,6791296,3649243,63.4,3278325,56.9,CO,287,5189458.0,1899341.628,0.018766756032171584,2021-08-31,17,Democrat,55.40%,41.90%,55.40%,CO,0.3290175969171012,Very Low to Low,Roughly 60.0%,55.0,40.0,55.0
1483,30104,2021-09-01,Colorado,8,620687,7324,0.018981325672070594,4267,6805629,3654920,63.5,3284526,57.0,CO,287,5189458.0,1894152.17,0.018817204301075273,2021-09-01,17,Democrat,55.40%,41.90%,55.40%,CO,0.3290175969171012,Very Low to Low,Roughly 60.0%,55.0,40.0,55.0
1484,30159,2021-09-02,Colorado,8,623560,7346,0.019955509029049988,4147,6806806,3655386,63.5,3284900,57.0,CO,287,5189458.0,1894152.17,0.016172506738544545,2021-09-02,17,Democrat,55.40%,41.90%,55.40%,CO,0.3290175969171012,Very Low to Low,Roughly 60.0%,55.0,40.0,55.0
1485,30214,2021-09-03,Colorado,8,625678,7370,0.021038339648751767,4112,6833618,3666194,63.7,3296057,57.2,CO,287,5189458.0,1883773.254,0.018918918918918923,2021-09-03,17,Democrat,55.40%,41.90%,55.40%,CO,0.3290175969171012,Very Low to Low,Roughly 60.0%,55.0,40.0,55.0
1486,30269,2021-09-04,Colorado,8,625672,7370,0.01917078105172967,4037,6848057,3671740,63.8,3301367,57.3,CO,287,5189458.0,1878583.7959999999,0.01897018970189702,2021-09-04,17,Democrat,55.40%,41.90%,55.40%,CO,0.3290175969171012,Very Low to Low,Roughly 60.0%,55.0,40.0,55.0
1487,30324,2021-09-05,Colorado,8,626600,7375,0.020682420512686858,3968,6861827,3677742,63.9,3307716,57.4,CO,287,5189458.0,1873394.338,0.019021739130434787,2021-09-05,17,Democrat,55.40%,41.90%,55.40%,CO,0.3290175969171012,Very Low to Low,Roughly 60.0%,55.0,40.0,55.0
1488,30379,2021-09-06,Colorado,8,630178,7397,0.021392948544439926,3933,6868113,3680479,63.9,3310590,57.5,CO,287,5189458.0,1873394.338,0.016348773841961803,2021-09-06,17,Democrat,55.40%,41.90%,55.40%,CO,0.3290175969171012,Very Low to Low,Roughly 60.0%,55.0,40.0,55.0
1489,30434,2021-09-07,Colorado,8,632108,7403,0.021039182145205084,3820,6872657,3682433,63.9,3312718,57.5,CO,287,5189458.0,1873394.338,0.013661202185792368,2021-09-07,17,Democrat,55.40%,41.90%,55.40%,CO,0.3290175969171012,Very Low to Low,Roughly 60.0%,55.0,40.0,55.0
1490,30489,2021-09-08,Colorado,8,634191,7420,0.021756537514077145,3778,6880620,3685306,64.0,3316171,57.6,CO,287,5189458.0,1868204.88,0.013698630136986321,2021-09-08,17,Democrat,55.40%,41.90%,55.40%,CO,0.3290175969171012,Very Low to Low,Roughly 60.0%,55.0,40.0,55.0
1491,30544,2021-09-09,Colorado,8,636018,7433,0.01997883122714735,3751,6891110,3689282,64.1,3320862,57.7,CO,287,5189458.0,1863015.4220000005,0.016438356164383265,2021-09-09,17,Democrat,55.40%,41.90%,55.40%,CO,0.3290175969171012,Very Low to Low,Roughly 60.0%,55.0,40.0,55.0
1492,30599,2021-09-10,Colorado,8,637739,7447,0.01927668864815448,3669,6907256,3695976,64.2,3327565,57.8,CO,287,5189458.0,1857825.964,0.013774104683195612,2021-09-10,17,Democrat,55.40%,41.90%,55.40%,CO,0.3290175969171012,Very Low to Low,Roughly 60.0%,55.0,40.0,55.0
1493,30654,2021-09-11,Colorado,8,637739,7447,0.01928646319477298,3621,6918334,3700816,64.3,3332356,57.9,CO,287,5189458.0,1852636.5059999998,0.013812154696132617,2021-09-11,17,Democrat,55.40%,41.90%,55.40%,CO,0.3290175969171012,Very Low to Low,Roughly 60.0%,55.0,40.0,55.0
1494,30709,2021-09-12,Colorado,8,638876,7451,0.01959144589849984,3552,6938031,3706962,64.4,3339216,58.0,CO,287,5189458.0,1847447.048,0.013850415512465394,2021-09-12,17,Democrat,55.40%,41.90%,55.40%,CO,0.3290175969171012,Very Low to Low,Roughly 60.0%,55.0,40.0,55.0
1495,30764,2021-09-13,Colorado,8,643202,7479,0.020667176575507238,3468,6944946,3710099,64.4,3342552,58.0,CO,287,5189458.0,1847447.048,0.013850415512465394,2021-09-13,17,Democrat,55.40%,41.90%,55.40%,CO,0.3290175969171012,Very Low to Low,Roughly 60.0%,55.0,40.0,55.0
1496,30819,2021-09-14,Colorado,8,645719,7498,0.02153271276427446,3378,6954412,3714556,64.5,3346895,58.1,CO,287,5189458.0,1842257.5899999999,0.016620498614958523,2021-09-14,17,Democrat,55.40%,41.90%,55.40%,CO,0.3290175969171012,Very Low to Low,Roughly 60.0%,55.0,40.0,55.0
1497,30874,2021-09-15,Colorado,8,647313,7516,0.02069092749660591,3357,6962135,3717919,64.6,3350518,58.2,CO,287,5189458.0,1837068.1320000004,0.016666666666666368,2021-09-15,17,Democrat,55.40%,41.90%,55.40%,CO,0.3290175969171012,Very Low to Low,Roughly 60.0%,55.0,40.0,55.0
1498,30929,2021-09-16,Colorado,8,649436,7523,0.021096887195016494,3249,6976537,3723164,64.7,3356631,58.3,CO,287,5189458.0,1831878.6739999999,0.01671309192200589,2021-09-16,17,Democrat,55.40%,41.90%,55.40%,CO,0.3290175969171012,Very Low to Low,Roughly 60.0%,55.0,40.0,55.0
1499,30984,2021-09-17,Colorado,8,651581,7547,0.021704804002891466,3219,6987830,3727679,64.7,3361590,58.4,CO,287,5189458.0,1831878.6739999999,0.013966480446927394,2021-09-17,17,Democrat,55.40%,41.90%,55.40%,CO,0.3290175969171012,Very Low to Low,Roughly 60.0%,55.0,40.0,55.0
1500,31039,2021-09-18,Colorado,8,651581,7547,0.021704804002891466,3145,6999493,3732469,64.8,3367262,58.5,CO,287,5189458.0,1826689.2159999998,0.01400560224089638,2021-09-18,17,Democrat,55.40%,41.90%,55.40%,CO,0.3290175969171012,Very Low to Low,Roughly 60.0%,55.0,40.0,55.0
1501,31094,2021-09-19,Colorado,8,652901,7563,0.02195261678322554,3052,7016319,3737375,64.9,3373151,58.6,CO,287,5189458.0,1821499.758,0.01404494382022474,2021-09-19,17,Democrat,55.40%,41.90%,55.40%,CO,0.3290175969171012,Very Low to Low,Roughly 60.0%,55.0,40.0,55.0
1502,31149,2021-09-20,Colorado,8,656908,7583,0.021309013342620205,2993,7023103,3740214,64.9,3376692,58.6,CO,287,5189458.0,1821499.758,0.01404494382022474,2021-09-20,17,Democrat,55.40%,41.90%,55.40%,CO,0.3290175969171012,Very Low to Low,Roughly 60.0%,55.0,40.0,55.0
1503,31204,2021-09-21,Colorado,8,658712,7605,0.02012175574824343,2930,7029361,3742603,65.0,3379989,58.7,CO,287,5189458.0,1816310.2999999998,0.014084507042253542,2021-09-21,17,Democrat,55.40%,41.90%,55.40%,CO,0.3290175969171012,Very Low to Low,Roughly 60.0%,55.0,40.0,55.0
1504,31260,2021-09-22,Colorado,8,660023,7619,0.019635014282117,2899,7039757,3746371,65.1,3384603,58.8,CO,287,5189458.0,1811120.8420000004,0.014124293785310752,2021-09-22,17,Democrat,55.40%,41.90%,55.40%,CO,0.3290175969171012,Very Low to Low,Roughly 70.0%,55.0,40.0,55.0
1505,31316,2021-09-23,Colorado,8,662451,7634,0.02004046588116458,2818,7050731,3750533,65.1,3389188,58.9,CO,287,5189458.0,1811120.8420000004,0.011331444759206511,2021-09-23,17,Democrat,55.40%,41.90%,55.40%,CO,0.3290175969171012,Very Low to Low,Roughly 70.0%,55.0,40.0,55.0
1506,31372,2021-09-24,Colorado,8,664010,7648,0.019075141847291435,2738,7064409,3755485,65.2,3394941,59.0,CO,287,5189458.0,1805931.3839999998,0.01416430594900852,2021-09-24,17,Democrat,55.40%,41.90%,55.40%,CO,0.3290175969171012,Very Low to Low,Roughly 70.0%,55.0,40.0,55.0
1507,31428,2021-09-25,Colorado,8,664396,7649,0.019667547089310462,2713,7075485,3759587,65.3,3399977,59.0,CO,287,5189458.0,1800741.926,0.01420454545454535,2021-09-25,17,Democrat,55.40%,41.90%,55.40%,CO,0.3290175969171012,Very Low to Low,Roughly 70.0%,55.0,40.0,55.0
1508,31484,2021-09-26,Colorado,8,664782,7662,0.018197245830531734,2632,7095276,3764748,65.4,3405927,59.1,CO,287,5189458.0,1795552.4679999999,0.014245014245014266,2021-09-26,17,Democrat,55.40%,41.90%,55.40%,CO,0.3290175969171012,Very Low to Low,Roughly 70.0%,55.0,40.0,55.0
1509,31540,2021-09-27,Colorado,8,668635,7683,0.017851814866008633,2570,7103542,3767056,65.4,3408864,59.2,CO,287,5189458.0,1795552.4679999999,0.014245014245014266,2021-09-27,17,Democrat,55.40%,41.90%,55.40%,CO,0.3290175969171012,Very Low to Low,Roughly 70.0%,55.0,40.0,55.0
1510,31596,2021-09-28,Colorado,8,670932,7703,0.018551354765056656,2487,7111948,3769431,65.5,3411538,59.2,CO,287,5189458.0,1790363.0099999998,0.014285714285714308,2021-09-28,17,Democrat,55.40%,41.90%,55.40%,CO,0.3290175969171012,Very Low to Low,Roughly 70.0%,55.0,40.0,55.0
1511,31652,2021-09-29,Colorado,8,672316,7717,0.01862510851894555,2393,7124288,3773179,65.5,3415476,59.3,CO,287,5189458.0,1790363.0099999998,0.01146131805157628,2021-09-29,17,Democrat,55.40%,41.90%,55.40%,CO,0.3290175969171012,Very Low to Low,Roughly 70.0%,55.0,40.0,55.0
1512,31708,2021-09-30,Colorado,8,674847,7731,0.018712327402328626,2379,7140137,3777400,65.6,3419720,59.4,CO,287,5189458.0,1785173.5520000004,0.01432664756446993,2021-09-30,17,Democrat,55.40%,41.90%,55.40%,CO,0.3290175969171012,Very Low to Low,Roughly 70.0%,55.0,40.0,55.0
1513,31764,2021-10-01,Colorado,8,677143,7772,0.019778316591617596,2321,7152658,3780734,65.7,3423369,59.4,CO,287,5189458.0,1779984.0939999998,0.014367816091954045,2021-10-01,17,Democrat,55.40%,41.90%,55.40%,CO,0.3290175969171012,Very Low to Low,Roughly 70.0%,55.0,40.0,55.0
1514,31820,2021-10-02,Colorado,8,677594,7776,0.019864659028651588,2224,7168070,3784978,65.7,3428116,59.5,CO,287,5189458.0,1779984.0939999998,0.011527377521613928,2021-10-02,17,Democrat,55.40%,41.90%,55.40%,CO,0.3290175969171012,Very Low to Low,Roughly 70.0%,55.0,40.0,55.0
1515,31876,2021-10-03,Colorado,8,678010,7782,0.019898252359420082,2175,7204594,3792361,65.9,3437414,59.7,CO,287,5189458.0,1769605.1779999998,0.014450867052023144,2021-10-03,17,Democrat,55.40%,41.90%,55.40%,CO,0.3290175969171012,Very Low to Low,Roughly 70.0%,55.0,40.0,55.0
1516,31932,2021-10-04,Colorado,8,681912,7805,0.019856872583696637,2112,7213391,3794362,65.9,3439988,59.7,CO,287,5189458.0,1769605.1779999998,0.014450867052023144,2021-10-04,17,Democrat,55.40%,41.90%,55.40%,CO,0.3290175969171012,Very Low to Low,Roughly 70.0%,55.0,40.0,55.0
1517,31988,2021-10-05,Colorado,8,684036,7822,0.019531040403498418,2040,7221992,3796452,65.9,3442553,59.8,CO,287,5189458.0,1769605.1779999998,0.01159420289855069,2021-10-05,17,Democrat,55.40%,41.90%,55.40%,CO,0.3290175969171012,Very Low to Low,Roughly 70.0%,55.0,40.0,55.0
1518,32044,2021-10-06,Colorado,8,686076,7843,0.02046656631702949,1990,7235218,3799871,66.0,3446292,59.8,CO,287,5189458.0,1764415.7199999997,0.014492753623188429,2021-10-06,17,Democrat,55.40%,41.90%,55.40%,CO,0.3290175969171012,Very Low to Low,Roughly 70.0%,55.0,40.0,55.0
1519,32100,2021-10-07,Colorado,8,689130,7874,0.02116479735406692,1924,7254583,3803951,66.1,3451022,59.9,CO,287,5189458.0,1759226.2620000003,0.01453488372093025,2021-10-07,17,Democrat,55.40%,41.90%,55.40%,CO,0.3290175969171012,Very Low to Low,Roughly 70.0%,55.0,40.0,55.0
1520,32156,2021-10-08,Colorado,8,692082,7913,0.02206180969160133,1810,7273464,3808796,66.1,3455928,60.0,CO,287,5189458.0,1759226.2620000003,0.011661807580174632,2021-10-08,17,Democrat,55.40%,41.90%,55.40%,CO,0.3290175969171012,Very Low to Low,Roughly 70.0%,55.0,40.0,55.0
1521,32212,2021-10-09,Colorado,8,692082,7913,0.02138153525562505,1745,7274344,3809280,66.1,3456105,60.0,CO,287,5189458.0,1759226.2620000003,0.011661807580174632,2021-10-09,17,Democrat,55.40%,41.90%,55.40%,CO,0.3290175969171012,Very Low to Low,Roughly 70.0%,55.0,40.0,55.0
1522,32268,2021-10-10,Colorado,8,692561,7915,0.02146133537853424,1690,7314341,3817035,66.3,3466075,60.2,CO,287,5189458.0,1748847.3460000004,0.011730205278592077,2021-10-10,17,Democrat,55.40%,41.90%,55.40%,CO,0.3290175969171012,Very Low to Low,Roughly 70.0%,55.0,40.0,55.0
1523,32324,2021-10-11,Colorado,8,697942,7949,0.02350743204401741,1613,7319790,3818184,66.3,3467510,60.2,CO,287,5189458.0,1748847.3460000004,0.011730205278592077,2021-10-11,17,Democrat,55.40%,41.90%,55.40%,CO,0.3290175969171012,Very Low to Low,Roughly 70.0%,55.0,40.0,55.0
1524,32380,2021-10-12,Colorado,8,699568,7967,0.022706407265114702,1554,7329686,3820364,66.3,3470430,60.3,CO,287,5189458.0,1748847.3460000004,0.011730205278592077,2021-10-12,17,Democrat,55.40%,41.90%,55.40%,CO,0.3290175969171012,Very Low to Low,Roughly 70.0%,55.0,40.0,55.0
1525,32436,2021-10-13,Colorado,8,702277,8000,0.02361400194730613,1516,7342999,3823484,66.4,3474124,60.3,CO,287,5189458.0,1743657.8879999998,0.011764705882352906,2021-10-13,17,Democrat,55.40%,41.90%,55.40%,CO,0.3290175969171012,Very Low to Low,Roughly 70.0%,55.0,40.0,55.0
1526,32492,2021-10-14,Colorado,8,704825,8010,0.022775093233497308,1471,7361562,3827454,66.5,3479166,60.4,CO,287,5189458.0,1738468.4299999997,0.011799410029498884,2021-10-14,17,Democrat,55.40%,41.90%,55.40%,CO,0.3290175969171012,Very Low to Low,Roughly 70.0%,55.0,40.0,55.0
1527,32548,2021-10-15,Colorado,8,708797,8047,0.024151762363419364,1379,7376697,3830825,66.5,3483217,60.5,CO,287,5189458.0,1738468.4299999997,0.011799410029498884,2021-10-15,17,Democrat,55.40%,41.90%,55.40%,CO,0.3290175969171012,Very Low to Low,Roughly 70.0%,55.0,40.0,55.0
1528,32604,2021-10-16,Colorado,8,709385,8052,0.02500137266971255,1316,7398284,3835518,66.6,3489018,60.6,CO,287,5189458.0,1733278.9720000003,0.014749262536873175,2021-10-16,17,Democrat,55.40%,41.90%,55.40%,CO,0.3290175969171012,Very Low to Low,Roughly 70.0%,55.0,40.0,55.0
1529,32660,2021-10-17,Colorado,8,709776,8054,0.024857016205070744,1246,7414864,3839204,66.7,3493667,60.7,CO,287,5189458.0,1728089.5139999997,0.011869436201780777,2021-10-17,17,Democrat,55.40%,41.90%,55.40%,CO,0.3290175969171012,Very Low to Low,Roughly 70.0%,55.0,40.0,55.0
1530,32716,2021-10-18,Colorado,8,713763,8099,0.022668072705181806,1156,7420847,3840558,66.7,3495331,60.7,CO,287,5189458.0,1728089.5139999997,0.011869436201780777,2021-10-18,17,Democrat,55.40%,41.90%,55.40%,CO,0.3290175969171012,Very Low to Low,Roughly 70.0%,55.0,40.0,55.0
1531,32772,2021-10-19,Colorado,8,716166,8132,0.023726070946641357,1104,7431433,3843505,66.7,3499083,60.8,CO,287,5189458.0,1728089.5139999997,0.011869436201780777,2021-10-19,17,Democrat,55.40%,41.90%,55.40%,CO,0.3290175969171012,Very Low to Low,Roughly 70.0%,55.0,40.0,55.0
1532,32828,2021-10-20,Colorado,8,718478,8153,0.023069244756698568,1029,7443735,3846433,66.8,3502365,60.8,CO,287,5189458.0,1722900.0560000003,0.011904761904761602,2021-10-20,17,Democrat,55.40%,41.90%,55.40%,CO,0.3290175969171012,Very Low to Low,Roughly 70.0%,55.0,40.0,55.0
1533,32884,2021-10-21,Colorado,8,721073,8174,0.023052530770049304,1023,7461770,3850188,66.9,3506463,60.9,CO,287,5189458.0,1717710.5979999998,0.011940298507462652,2021-10-21,17,Democrat,55.40%,41.90%,55.40%,CO,0.3290175969171012,Very Low to Low,Roughly 70.0%,55.0,40.0,55.0
1534,32940,2021-10-22,Colorado,8,724074,8202,0.021553420796081246,908,7491349,3861468,67.1,3515326,61.0,CO,287,5189458.0,1707331.6820000003,0.01791044776119371,2021-10-22,17,Democrat,55.40%,41.90%,55.40%,CO,0.3290175969171012,Very Low to Low,Roughly 70.0%,55.0,40.0,55.0
1535,32996,2021-10-23,Colorado,8,724716,8218,0.0216116777208427,836,7502109,3864323,67.1,3518233,61.1,CO,287,5189458.0,1707331.6820000003,0.01497005988023954,2021-10-23,17,Democrat,55.40%,41.90%,55.40%,CO,0.3290175969171012,Very Low to Low,Roughly 70.0%,55.0,40.0,55.0
1536,33052,2021-10-24,Colorado,8,725448,8220,0.02208020558598769,779,7527736,3868772,67.2,3523058,61.2,CO,287,5189458.0,1702142.2239999997,0.01501501501501504,2021-10-24,17,Democrat,55.40%,41.90%,55.40%,CO,0.3290175969171012,Very Low to Low,Roughly 70.0%,55.0,40.0,55.0
1537,33108,2021-10-25,Colorado,8,731603,8273,0.024994290822023556,753,7552770,3872758,67.3,3526977,61.2,CO,287,5189458.0,1696952.7660000003,0.018018018018017695,2021-10-25,17,Democrat,55.40%,41.90%,55.40%,CO,0.3290175969171012,Very Low to Low,Roughly 70.0%,55.0,40.0,55.0
1538,33164,2021-10-26,Colorado,8,734192,8293,0.02517014211788887,697,7565231,3874332,67.3,3528824,61.3,CO,287,5189458.0,1696952.7660000003,0.018018018018017695,2021-10-26,17,Democrat,55.40%,41.90%,55.40%,CO,0.3290175969171012,Very Low to Low,Roughly 70.0%,55.0,40.0,55.0
1539,33220,2021-10-27,Colorado,8,736964,8316,0.02572938906967228,627,7589631,3878912,67.4,3532893,61.3,CO,287,5189458.0,1691763.3079999997,0.018072289156626852,2021-10-27,17,Democrat,55.40%,41.90%,55.40%,CO,0.3290175969171012,Very Low to Low,Roughly 70.0%,55.0,40.0,55.0
1540,33276,2021-10-28,Colorado,8,741322,8349,0.028081761486007658,558,7624120,3884030,67.4,3537500,61.4,CO,287,5189458.0,1691763.3079999997,0.015105740181268906,2021-10-28,17,Democrat,55.40%,41.90%,55.40%,CO,0.3290175969171012,Very Low to Low,Roughly 70.0%,55.0,40.0,55.0
1541,33332,2021-10-29,Colorado,8,744657,8370,0.02842665252446573,483,7652392,3888215,67.5,3541185,61.5,CO,287,5189458.0,1686573.8499999999,0.012158054711246435,2021-10-29,17,Democrat,55.40%,41.90%,55.40%,CO,0.3290175969171012,Very Low to Low,Roughly 70.0%,55.0,40.0,55.0
1542,33388,2021-10-30,Colorado,8,744657,8370,0.027515606113291277,418,7683468,3892690,67.6,3545185,61.6,CO,287,5189458.0,1681384.3920000002,0.01519756838905777,2021-10-30,17,Democrat,55.40%,41.90%,55.40%,CO,0.3290175969171012,Very Low to Low,Roughly 70.0%,55.0,40.0,55.0
1543,33444,2021-10-31,Colorado,8,745569,8376,0.02773596453501836,354,7720795,3897674,67.7,3549708,61.6,CO,287,5189458.0,1676194.9339999997,0.015243902439024414,2021-10-31,17,Democrat,55.40%,41.90%,55.40%,CO,0.3290175969171012,Very Low to Low,Roughly 70.0%,55.0,40.0,55.0
1679,26695,2021-07-01,Connecticut,9,349387,8279,0.0011289624720266596,8258,4413251,2392184,67.1,2167566,60.8,CT,289,3591765.0,1181690.6850000003,0.023738872403560728,2021-07-01,18,Democrat,59.30%,39.20%,59.30%,CT,0.4242974745090648,Moderate,Roughly 70.0%,60.0,40.0,60.0
1680,26750,2021-07-02,Connecticut,9,349476,8279,0.0010197066911090743,8218,4421196,2395831,67.2,2172171,60.9,CT,289,3591765.0,1178098.92,0.020895522388059688,2021-07-02,18,Democrat,59.30%,39.20%,59.30%,CT,0.4242974745090648,Moderate,Roughly 70.0%,60.0,40.0,60.0
1681,26805,2021-07-03,Connecticut,9,349476,8279,0.0010197066911090743,8119,4422134,2396382,67.2,2172669,60.9,CT,289,3591765.0,1178098.92,0.017964071856287685,2021-07-03,18,Democrat,59.30%,39.20%,59.30%,CT,0.4242974745090648,Moderate,Roughly 70.0%,60.0,40.0,60.0
1682,26860,2021-07-04,Connecticut,9,349476,8279,0.0010197066911090743,8085,4434891,2402617,67.4,2179767,61.1,CT,289,3591765.0,1170915.39,0.02102102102102101,2021-07-04,18,Democrat,59.30%,39.20%,59.30%,CT,0.4242974745090648,Moderate,Roughly 70.0%,60.0,40.0,60.0
1683,26915,2021-07-05,Connecticut,9,349476,8279,0.0006155854790543462,8013,4439823,2405108,67.5,2182531,61.2,CT,289,3591765.0,1167323.6249999998,0.02108433734939796,2021-07-05,18,Democrat,59.30%,39.20%,59.30%,CT,0.4242974745090648,Moderate,Roughly 70.0%,60.0,40.0,60.0
1684,26970,2021-07-06,Connecticut,9,349651,8279,0.0010020011394184386,7920,4442877,2406836,67.5,2184079,61.3,CT,289,3591765.0,1167323.6249999998,0.01812688821752273,2021-07-06,18,Democrat,59.30%,39.20%,59.30%,CT,0.4242974745090648,Moderate,Roughly 70.0%,60.0,40.0,60.0
1685,27025,2021-07-07,Connecticut,9,349743,8278,0.001119215003778424,7885,4444351,2407644,67.5,2184860,61.3,CT,289,3591765.0,1167323.6249999998,0.01515151515151531,2021-07-07,18,Democrat,59.30%,39.20%,59.30%,CT,0.4242974745090648,Moderate,Roughly 70.0%,60.0,40.0,60.0
1686,27080,2021-07-08,Connecticut,9,349798,8279,0.0011763460002804913,7789,4451202,2410888,67.6,2188840,61.4,CT,289,3591765.0,1163731.8600000003,0.015197568389057708,2021-07-08,18,Democrat,59.30%,39.20%,59.30%,CT,0.4242974745090648,Moderate,Roughly 70.0%,60.0,40.0,60.0
1687,27135,2021-07-09,Connecticut,9,349969,8279,0.0014106834231821356,7760,4458930,2414765,67.7,2192962,61.5,CT,289,3591765.0,1160140.0949999997,0.01524390243902455,2021-07-09,18,Democrat,59.30%,39.20%,59.30%,CT,0.4242974745090648,Moderate,Roughly 70.0%,60.0,40.0,60.0
1688,27190,2021-07-10,Connecticut,9,349969,8279,0.0014106834231821356,7667,4465557,2418107,67.8,2196584,61.6,CT,289,3591765.0,1156548.3300000003,0.018292682926828945,2021-07-10,18,Democrat,59.30%,39.20%,59.30%,CT,0.4242974745090648,Moderate,Roughly 70.0%,60.0,40.0,60.0
1689,27245,2021-07-11,Connecticut,9,349969,8279,0.0014106834231821356,7622,4472056,2421411,67.9,2200143,61.7,CT,289,3591765.0,1152956.565,0.015337423312883397,2021-07-11,18,Democrat,59.30%,39.20%,59.30%,CT,0.4242974745090648,Moderate,Roughly 70.0%,60.0,40.0,60.0
1690,27300,2021-07-12,Connecticut,9,350039,8279,0.0016109833007130676,7541,4477698,2424309,68.0,2203330,61.8,CT,289,3591765.0,1149364.7999999998,0.015384615384615347,2021-07-12,18,Democrat,59.30%,39.20%,59.30%,CT,0.4242974745090648,Moderate,Roughly 70.0%,60.0,40.0,60.0
